row,col,walls,solutionIndex
16,4,f|f|f|t,
16,5,t|t|t|f,
16,6,t|f|f|t,
16,7,t|f|t|f,
16,8,t|t|f|f,
16,9,f|t|f|t,
16,10,t|f|f|t,90
16,11,f|t|t|f,89
16,12,f|t|f|t,86
16,13,f|f|t|t,
16,14,f|f|t|f,
16,15,t|t|t|f,
16,16,f|t|f|t,76
16,17,f|f|t|t,
16,18,f|f|t|f,
16,19,t|t|t|f,
16,20,t|f|f|t,
16,21,f|t|t|f,
16,22,f|t|t|t,
17,0,f|t|f|t,
17,1,f|f|t|t,
17,2,t|f|t|f,
17,3,t|t|f|f,
17,4,f|t|f|t,
17,5,t|f|f|t,
17,6,f|t|t|f,
17,7,t|f|f|t,
17,8,f|t|t|f,
17,9,f|t|f|t,
17,10,f|f|t|t,91
17,11,t|t|f|f,92
17,12,f|f|t|t,85
17,13,t|f|t|f,84
17,14,t|f|t|f,83
17,15,t|t|f|f,82
17,16,f|f|t|t,77
17,17,t|t|f|f,78
17,18,t|f|f|t,119
17,19,t|t|f|f,120
17,20,f|f|t|t,
17,21,t|f|t|f,
17,22,t|t|f|f,
18,0,f|f|f|t,
18,1,t|t|f|f,
18,2,t|t|f|t,
18,3,f|t|f|t,
18,4,f|t|f|t,
18,5,f|t|f|t,
18,6,t|t|f|t,
18,7,f|f|t|t,
18,8,t|f|f|f,
18,9,f|f|t|f,
18,10,t|t|t|f,
18,11,f|t|f|t,93
18,12,t|f|f|t,
18,13,t|f|t|f,
18,14,t|t|f|f,
18,15,f|f|t|t,81
18,16,t|f|t|f,80
18,17,f|t|t|f,79
18,18,f|t|f|t,118
18,19,f|f|t|t,121
18,20,t|f|t|f,122
18,21,t|t|f|f,123
18,22,f|t|f|t,
19,0,f|t|f|t,
19,1,f|f|t|t,
19,2,f|t|t|f,
19,3,f|f|f|t,
19,4,f|t|t|f,
19,5,f|t|f|t,
19,6,f|f|f|t,
19,7,t|f|t|f,
19,8,f|t|t|f,
19,9,t|f|f|t,96
19,10,t|f|t|f,95
19,11,f|t|t|f,94
19,12,f|t|f|t,
19,13,t|f|f|t,
19,14,f|t|t|f,
19,15,t|f|f|t,
19,16,t|f|f|f,111
19,17,t|t|f|f,112
19,18,f|t|f|t,117
19,19,t|f|f|t,
19,20,t|t|t|f,
19,21,f|t|f|t,124
19,22,f|t|f|t,
20,0,f|f|f|t,
20,1,t|t|f|f,
20,2,t|f|f|t,
20,3,f|t|t|f,
20,4,t|f|f|t,
20,5,f|t|t|f,
20,6,f|f|t|t,
20,7,t|f|t|f,
20,8,t|t|f|f,
20,9,f|f|t|t,97
20,10,t|t|f|f,98
20,11,t|t|f|t,
20,12,f|t|f|t,
20,13,f|f|t|t,
20,14,t|f|t|f,
20,15,f|t|f|f,
20,16,f|t|f|t,110
20,17,f|t|f|t,113
20,18,f|t|f|t,116
20,19,f|f|f|t,127
20,20,t|f|t|f,126
20,21,f|t|t|f,125
20,22,f|t|f|t,
21,0,f|t|f|t,
21,1,f|t|f|t,
21,2,f|t|f|t,
21,3,t|t|f|t,
21,4,f|t|f|t,
21,5,t|f|t|t,
21,6,t|f|t|f,
21,7,t|f|t|f,
21,8,f|f|t|f,
21,9,t|t|t|f,
21,10,f|t|f|t,99
21,11,f|f|t|t,
21,12,f|t|t|f,
21,13,t|f|f|t,104
21,14,t|t|f|f,105
21,15,f|t|t|t,
21,16,f|t|f|t,109
21,17,f|f|t|t,114
21,18,f|t|t|f,115
21,19,f|t|f|t,128
21,20,t|f|f|t,131
21,21,t|f|t|f,132
21,22,f|t|f|f,133
22,0,f|t|t|t,
22,1,f|f|t|t,
22,2,f|f|t|f,
22,3,f|t|t|f,
22,4,f|f|t|t,
22,5,t|f|t|f,
22,6,t|f|t|f,
22,7,t|f|t|f,
22,8,t|f|t|f,
22,9,t|f|t|f,
22,10,f|f|t|f,100
22,11,t|f|t|f,101
22,12,t|f|t|f,102
22,13,f|t|t|f,103
22,14,f|f|t|t,106
22,15,t|f|t|f,107
22,16,f|t|t|f,108
22,17,t|f|t|t,
22,18,t|f|t|f,
22,19,f|f|t|f,129
22,20,f|t|t|f,130
22,21,t|f|t|t,
22,22,f|t|t|f,134
