row,col,walls,solutionIndex
16,17,t|f|f|t,
16,18,t|t|f|f,
16,19,f|t|f|t,111
16,20,t|f|t|t,
16,21,f|t|f|f,
17,0,f|f|t|t,
17,1,t|t|f|f,
17,2,t|t|f|t,
17,3,t|f|f|t,
17,4,f|t|t|f,
17,5,t|t|f|t,
17,6,f|t|f|t,
17,7,f|f|f|t,
17,8,t|f|t|f,
17,9,t|t|t|f,
17,10,f|t|f|t,
17,11,f|f|t|t,
17,12,t|f|t|f,
17,13,f|t|t|f,
17,14,f|t|t|t,
17,15,f|t|f|t,
17,16,f|f|t|t,
17,17,f|t|t|f,
17,18,f|t|f|t,
17,19,f|f|t|t,112
17,20,t|f|t|f,113
17,21,f|t|f|f,114
18,0,t|f|f|t,
18,1,f|t|t|f,
18,2,f|f|t|t,
18,3,f|f|t|f,
18,4,t|f|t|f,
18,5,f|t|f|f,
18,6,f|t|f|t,
18,7,f|f|f|t,
18,8,t|f|t|f,
18,9,t|t|f|f,
18,10,f|t|f|t,
18,11,t|f|f|t,
18,12,t|f|f|f,
18,13,t|f|t|f,
18,14,t|t|f|f,
18,15,f|f|t|t,
18,16,t|f|t|f,
18,17,t|t|f|f,
18,18,f|f|f|t,
18,19,t|t|f|f,
18,20,t|f|f|t,116
18,21,f|t|t|f,115
19,0,f|f|t|t,
19,1,t|f|t|f,
19,2,t|t|f|f,
19,3,t|f|t|t,
19,4,t|t|f|f,
19,5,f|t|f|t,
19,6,f|t|f|t,
19,7,f|t|f|t,
19,8,t|t|f|t,
19,9,f|f|t|t,
19,10,f|t|t|f,
19,11,f|t|t|t,
19,12,f|t|f|t,
19,13,t|t|f|t,
19,14,f|t|f|t,
19,15,t|f|f|t,
19,16,t|t|f|f,
19,17,f|t|f|t,
19,18,f|t|t|t,
19,19,f|t|f|t,
19,20,f|f|t|t,117
19,21,t|t|f|f,118
20,0,t|f|f|t,
20,1,t|t|f|f,
20,2,f|f|t|t,
20,3,t|t|f|f,
20,4,f|f|t|t,
20,5,f|t|t|f,
20,6,f|t|f|t,
20,7,f|f|t|t,
20,8,f|t|f|f,
20,9,t|f|f|t,
20,10,t|f|t|f,
20,11,t|t|f|f,
20,12,f|t|f|t,
20,13,f|f|f|t,
20,14,f|t|t|f,
20,15,f|t|f|t,
20,16,f|t|f|t,
20,17,f|f|t|t,
20,18,t|t|f|f,
20,19,f|f|f|t,
20,20,t|t|f|f,
20,21,f|t|f|t,119
21,0,f|t|t|t,
21,1,f|f|t|t,
21,2,t|f|t|f,
21,3,f|f|t|f,
21,4,t|f|t|f,
21,5,t|f|t|f,
21,6,f|t|t|f,
21,7,t|f|t|t,
21,8,f|f|t|f,
21,9,f|t|t|f,
21,10,t|f|t|t,
21,11,f|f|t|f,
21,12,f|t|t|f,
21,13,f|f|t|t,
21,14,t|f|t|f,
21,15,f|t|t|f,
21,16,f|f|t|t,
21,17,t|f|t|f,
21,18,f|t|t|f,
21,19,f|t|t|t,
21,20,f|f|t|t,
21,21,f|t|t|f,120
