row,col,walls,solutionIndex
17,3,t|f|f|t,36
17,4,f|t|t|f,35
17,5,t|f|f|t,42
17,6,t|t|f|f,43
17,7,f|t|f|t,
17,8,t|f|f|t,49
17,9,f|t|t|f,50
17,10,f|f|t|t,53
17,11,t|f|t|f,54
17,12,t|f|f|f,55
17,13,t|f|t|f,
17,14,t|t|f|f,
17,15,f|t|f|t,
17,16,f|f|t|t,
17,17,t|f|f|f,66
17,18,t|f|t|f,67
17,19,f|t|f|f,68
18,0,f|t|f|t,
18,1,f|t|f|t,
18,2,t|t|f|t,
18,3,f|f|t|t,37
18,4,t|t|f|f,38
18,5,f|t|f|t,41
18,6,f|t|f|t,44
18,7,f|t|t|t,
18,8,f|t|f|t,48
18,9,t|f|f|t,
18,10,t|t|f|f,
18,11,t|f|f|t,57
18,12,f|t|t|f,56
18,13,t|f|t|t,
18,14,f|t|t|f,
18,15,f|f|t|t,
18,16,t|t|f|f,
18,17,f|t|f|t,65
18,18,t|t|f|t,
18,19,f|t|f|t,69
19,0,f|f|t|t,
19,1,f|f|t|f,
19,2,f|f|t|f,
19,3,t|t|t|f,
19,4,f|f|t|t,39
19,5,f|t|t|f,40
19,6,f|f|t|t,45
19,7,t|f|t|f,46
19,8,f|f|t|f,47
19,9,f|t|t|f,
19,10,f|t|t|t,
19,11,f|f|t|t,58
19,12,t|f|t|f,59
19,13,t|f|t|f,60
19,14,t|f|t|f,61
19,15,t|f|t|f,62
19,16,f|f|t|f,63
19,17,f|t|t|f,64
19,18,f|f|t|t,
19,19,f|t|t|f,70
