row,col,walls,solutionIndex
5,10,f|t|t|f,
5,11,f|t|f|t,
5,12,f|t|f|t,37
5,13,f|f|f|t,
5,14,f|f|t|f,
5,15,t|t|t|f,
5,16,f|f|f|t,47
5,17,t|t|f|f,48
5,18,f|f|f|t,51
5,19,t|f|f|f,52
5,20,f|f|f|f,
5,21,t|f|f|f,
5,22,f|t|t|f,
6,0,f|t|f|t,
6,1,t|f|t|t,
6,2,f|t|t|f,
6,3,f|t|f|t,
6,4,f|f|t|t,
6,5,t|t|f|f,
6,6,t|t|f|t,
6,7,t|f|f|t,
6,8,f|f|t|f,18
6,9,f|t|f|f,19
6,10,t|f|t|t,
6,11,f|t|f|f,
6,12,f|t|f|t,36
6,13,f|t|t|t,
6,14,t|f|f|t,32
6,15,t|t|f|f,31
6,16,f|t|f|t,
6,17,f|f|t|t,49
6,18,f|t|t|f,50
6,19,f|t|f|t,53
6,20,f|t|f|t,
6,21,f|t|f|t,
6,22,t|t|f|t,
7,0,f|t|f|t,
7,1,t|f|f|t,
7,2,t|f|t|f,
7,3,f|f|t|f,
7,4,t|t|t|f,
7,5,f|t|f|t,
7,6,f|t|f|t,
7,7,f|f|t|t,
7,8,t|t|f|f,
7,9,f|f|t|t,20
7,10,t|t|f|f,21
7,11,f|t|t|t,
7,12,f|f|t|t,35
7,13,t|f|t|f,34
7,14,f|t|t|f,33
7,15,f|t|f|t,30
7,16,f|t|f|t,
7,17,t|f|f|t,56
7,18,t|f|t|f,55
7,19,f|t|t|f,54
7,20,f|t|f|t,
7,21,f|f|t|t,
7,22,f|t|f|f,
8,0,f|f|t|t,
8,1,f|f|t|f,
8,2,t|t|t|f,
8,3,t|f|f|t,
8,4,t|t|f|f,
8,5,f|t|f|t,
8,6,f|f|f|t,
8,7,t|f|t|f,
8,8,f|t|t|f,
8,9,t|t|f|t,
8,10,f|f|t|t,22
8,11,t|f|t|f,23
8,12,t|f|t|f,24
8,13,t|f|t|f,25
8,14,t|t|f|f,26
8,15,f|t|f|t,29
8,16,f|t|t|t,
8,17,f|t|f|t,57
8,18,t|f|t|t,
8,19,t|t|f|f,
8,20,f|t|f|t,
8,21,t|f|f|t,
8,22,f|t|t|f,
9,0,t|f|f|t,
9,1,t|f|t|f,
9,2,t|t|f|f,
9,3,f|t|f|t,
9,4,f|t|f|t,
9,5,f|t|f|t,
9,6,f|f|t|t,
9,7,t|f|t|f,
9,8,t|t|f|f,
9,9,f|f|f|t,
9,10,t|t|f|f,
9,11,t|t|f|t,
9,12,t|f|f|t,67
9,13,t|t|f|f,66
9,14,f|f|t|t,27
9,15,f|t|t|f,28
9,16,t|f|f|t,59
9,17,f|t|t|f,58
9,18,t|f|f|t,
9,19,f|t|t|f,
9,20,f|t|f|t,
9,21,f|f|t|t,
9,22,t|t|f|f,
10,0,f|f|t|t,
10,1,t|t|f|f,
10,2,f|f|t|t,
10,3,f|t|t|f,
10,4,f|t|f|t,
10,5,f|f|f|t,
10,6,t|t|f|f,
10,7,t|t|f|t,
10,8,f|t|f|t,
10,9,f|t|f|t,
10,10,f|f|f|t,
10,11,f|t|t|f,
10,12,f|t|f|t,68
10,13,f|t|f|t,65
10,14,t|f|f|t,62
10,15,t|f|f|f,61
10,16,f|t|t|f,60
10,17,t|f|t|t,
10,18,f|f|t|f,
10,19,t|f|t|f,
10,20,f|f|t|f,
10,21,t|t|t|f,
10,22,f|t|f|t,
11,0,t|f|f|t,
11,1,f|t|t|f,
11,2,t|f|f|t,
11,3,t|t|t|f,
11,4,f|t|f|t,
11,5,f|t|f|t,
11,6,f|t|f|t,
11,7,f|f|t|t,
11,8,f|f|t|f,
11,9,f|t|t|f,
11,10,f|t|f|t,
11,11,t|f|f|t,70
11,12,f|t|t|f,69
11,13,f|f|t|t,64
11,14,f|t|t|f,63
11,15,f|f|t|t,
11,16,t|f|t|f,
11,17,t|f|t|f,
11,18,t|f|t|f,
11,19,t|t|f|f,
11,20,t|f|f|t,
11,21,t|f|t|f,
11,22,f|t|t|f,
12,0,f|f|f|t,
12,1,t|t|f|f,
12,2,f|f|f|t,
12,3,t|t|f|f,
12,4,f|t|f|t,
12,5,f|t|t|t,
12,6,f|t|f|t,
12,7,t|f|f|t,
12,8,t|t|f|f,
12,9,t|f|f|t,
12,10,f|t|t|f,
12,11,f|f|t|t,71
12,12,t|t|f|f,72
12,13,t|f|t|t,
12,14,t|f|f|f,76
12,15,t|t|f|f,77
12,16,t|f|f|t,80
12,17,t|t|f|f,81
12,18,t|t|f|t,
12,19,f|f|t|t,
12,20,f|t|t|f,
12,21,t|f|f|t,
12,22,t|t|t|f,
13,0,f|t|f|t,
13,1,f|t|f|t,
13,2,f|t|t|t,
13,3,f|f|t|t,
13,4,f|f|t|f,
13,5,t|t|f|f,
13,6,f|f|t|t,
13,7,f|t|t|f,
13,8,f|t|f|t,
13,9,f|f|t|t,
13,10,t|f|t|f,
13,11,t|t|t|f,
13,12,f|f|t|t,73
13,13,t|f|t|f,74
13,14,f|t|t|f,75
13,15,f|f|t|t,78
13,16,f|t|t|f,79
13,17,f|f|t|t,82
13,18,f|f|t|f,83
13,19,t|t|f|f,84
13,20,t|f|t|t,
13,21,f|f|t|f,
13,22,t|t|f|f,
14,0,f|t|t|t,
14,1,f|f|t|t,
14,2,t|f|f|f,
14,3,t|t|f|f,
14,4,t|t|f|t,
14,5,f|t|f|t,
14,6,t|f|f|t,
14,7,t|f|t|f,
14,8,f|t|t|f,
14,9,t|f|f|t,
14,10,t|t|f|f,
14,11,t|f|f|t,
14,12,t|f|f|f,
14,13,t|t|t|f,
14,14,t|f|f|t,
14,15,t|f|f|f,
14,16,t|f|t|f,
14,17,t|f|t|f,
14,18,t|t|t|f,
14,19,f|f|t|t,85
14,20,t|t|f|f,86
14,21,t|f|f|t,
14,22,f|t|t|f,
15,0,t|f|f|t,
15,1,t|t|f|f,
15,2,f|t|t|t,
15,3,f|t|f|t,
15,4,f|t|f|t,
15,5,f|t|f|t,
15,6,f|t|f|t,
15,7,t|f|f|t,
15,8,t|f|t|f,
15,9,f|t|t|f,
15,10,f|f|t|t,
15,11,f|t|t|f,
15,12,f|f|t|t,
15,13,t|f|t|f,
15,14,f|t|t|f,
15,15,f|f|t|t,
15,16,t|t|f|f,
15,17,t|f|f|t,90
15,18,t|f|t|f,89
15,19,t|f|t|f,88
15,20,f|t|t|f,87
15,21,f|f|t|t,
15,22,t|t|f|f,
16,0,f|t|f|t,
16,1,f|f|t|t,
16,2,t|f|t|f,
16,3,f|t|t|f,
16,4,f|f|f|t,
16,5,f|f|t|f,
16,6,f|t|t|f,
16,7,f|f|t|t,
16,8,t|f|t|f,
16,9,t|t|f|f,
16,10,t|f|t|t,
16,11,t|f|t|f,
16,12,t|f|t|f,
16,13,t|f|t|f,
16,14,t|t|f|f,
16,15,t|f|f|t,
16,16,f|t|f|f,
16,17,f|t|f|t,91
16,18,t|f|t|t,
16,19,t|f|t|f,
16,20,t|f|f|f,96
16,21,t|f|t|f,97
16,22,f|t|f|f,98
17,0,f|t|f|t,
17,1,t|f|f|t,
17,2,t|t|t|f,
17,3,t|f|f|t,
17,4,f|t|t|f,
17,5,t|f|f|t,
17,6,t|f|t|f,
17,7,t|f|t|f,
17,8,t|t|f|f,
17,9,f|f|t|t,
17,10,t|f|t|f,
17,11,t|f|t|f,
17,12,t|f|t|f,
17,13,t|t|f|f,
17,14,f|t|f|t,
17,15,f|t|f|t,
17,16,f|t|t|t,
17,17,f|f|t|t,92
17,18,t|f|t|f,93
17,19,t|f|t|f,94
17,20,f|t|t|f,95
17,21,t|t|f|t,
17,22,f|t|f|t,99
18,0,f|t|f|t,
18,1,f|f|t|t,
18,2,t|f|t|f,
18,3,f|f|t|f,
18,4,t|t|t|f,
18,5,f|t|f|t,
18,6,t|f|f|t,
18,7,t|f|f|f,
18,8,f|f|t|f,
18,9,t|t|t|f,
18,10,t|f|f|t,
18,11,t|f|t|f,
18,12,t|t|f|f,
18,13,f|f|t|t,
18,14,f|t|f|f,
18,15,f|f|t|t,
18,16,t|f|t|f,
18,17,t|f|f|f,
18,18,t|f|t|f,
18,19,t|f|t|f,
18,20,t|f|t|f,
18,21,f|t|f|f,
18,22,f|t|f|t,100
19,0,f|f|t|t,
19,1,t|t|f|f,
19,2,t|f|f|t,
19,3,t|t|f|f,
19,4,t|f|f|t,
19,5,f|t|t|f,
19,6,f|t|f|t,
19,7,f|t|f|t,
19,8,t|f|f|t,
19,9,t|f|t|f,
19,10,f|f|t|f,
19,11,t|t|f|f,
19,12,f|f|t|t,
19,13,t|t|f|f,
19,14,f|f|t|t,
19,15,t|f|t|f,
19,16,t|t|f|f,
19,17,f|f|t|t,
19,18,t|t|f|f,
19,19,t|f|f|t,
19,20,t|f|t|f,
19,21,f|t|t|f,
19,22,f|t|f|t,101
20,0,t|f|f|t,
20,1,f|t|t|f,
20,2,f|t|f|t,
20,3,f|f|t|t,
20,4,f|t|t|f,
20,5,t|t|f|t,
20,6,f|t|f|t,
20,7,f|t|t|t,
20,8,f|t|f|t,
20,9,t|f|f|t,
20,10,t|t|f|f,
20,11,f|t|t|t,
20,12,t|f|f|t,
20,13,f|t|f|f,
20,14,t|f|t|t,
20,15,t|t|f|f,
20,16,f|t|f|t,
20,17,t|t|f|t,
20,18,f|t|f|t,
20,19,f|f|t|t,
20,20,t|t|t|f,
20,21,t|f|f|t,103
20,22,f|t|t|f,102
21,0,f|f|f|t,
21,1,t|t|f|f,
21,2,f|t|f|t,
21,3,t|f|f|t,
21,4,t|f|t|f,
21,5,f|t|f|f,
21,6,f|t|f|t,
21,7,t|f|f|t,
21,8,f|t|t|f,
21,9,f|t|f|t,
21,10,f|f|t|t,
21,11,t|f|t|f,
21,12,f|t|t|f,
21,13,f|f|t|t,
21,14,t|f|t|f,
21,15,f|t|t|f,
21,16,f|t|f|t,
21,17,f|t|f|t,
21,18,f|t|f|t,
21,19,t|f|f|t,
21,20,t|t|f|f,
21,21,f|t|f|t,104
21,22,t|t|f|t,
22,0,f|t|t|t,
22,1,f|f|t|t,
22,2,f|f|t|f,
22,3,f|t|t|f,
22,4,t|f|t|t,
22,5,f|t|t|f,
22,6,f|f|t|t,
22,7,f|f|t|f,
22,8,t|t|t|f,
22,9,f|f|t|t,
22,10,t|f|t|f,
22,11,t|f|t|f,
22,12,t|f|t|f,
22,13,t|f|t|f,
22,14,t|f|t|f,
22,15,t|f|t|f,
22,16,f|f|t|f,
22,17,f|t|t|f,
22,18,f|f|t|t,
22,19,f|t|t|f,
22,20,f|f|t|t,
22,21,f|f|t|f,105
22,22,f|t|t|f,106
